,display_title,mpaa_rating,critics_pick,byline,headline,summary_short,publication_date,opening_date,date_updated,link,multimedia
45,White Snake,,0,Kristen Yoonsoo Kim,‘White Snake’ Review: A Chinese Demon Slithers to the Screen,"Love is the answer, even when Romeo is a snake-catcher. Luckily, he’s not great at his job.",2019-11-28,,2019-12-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/28/movies/white-snake-review.html', 'suggested_link_text': 'Read the New York Times Review of White Snake'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/28/arts/28whitesnakepix/28whitesnakepix-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
46,After Parkland,,0,Ben Kenigsberg,‘After Parkland’ Review: Gun Violence Reverberates Through Time,A new documentary follows the friends and families of those died in the Marjory Stoneman Douglas High School shooting in 2018.,2019-11-28,2019-10-18,2019-12-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/28/movies/after-parkland-review.html', 'suggested_link_text': 'Read the New York Times Review of After Parkland'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/29/arts/28afterparkland2/28afterparkland2-mediumThreeByTwo440-v2.jpg', 'height': 140, 'width': 210}"
47,Melody Makers: Should've Been There,,0,Glenn Kenny,‘Melody Makers’ Review: Another Go-Round With the Old-School British Rockers,"In a new documentary, Leslie Ann Coles explores the history of 1960s and ’70s rock ’n’ roll through the eye of a British music magazine.",2019-11-28,2019-09-27,2019-11-28 22:52:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/28/movies/melody-makers-review.html', 'suggested_link_text': ""Read the New York Times Review of Melody Makers: Should've Been There""}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/29/arts/28melodymakers-art/merlin_164866983_68a4c866-2d9f-45a0-a069-bc69e91733e2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
48,Cavale,,0,Teo Bugbee,‘Cavale’ Review: Riding in Cars With Girls on the Run,"In Virginie Gourmel’s drama, three teenage girls escape a psychiatric facility, however therapeutically or legally ill-advised.",2019-11-28,2019-11-29,2019-12-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/28/movies/cavale-review.html', 'suggested_link_text': 'Read the New York Times Review of Cavale'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/29/arts/28cavale-art/28cavale-art-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
49,Tremors,,0,Devika Girish,‘Temblores’ Review: Torn Between His Faith and His Sexuality,"Jayro Bustamante’s drama is vividly imagined, but lacks depth.",2019-11-28,2019-11-29,2019-12-20 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/28/movies/temblores-review.html', 'suggested_link_text': 'Read the New York Times Review of Tremors'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/27/arts/temblores1/temblores1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
50,My Friend the Polish Girl,,0,Jeannette Catsoulis,‘My Friend the Polish Girl’ Review: The Outsider,"In this faux documentary, the relationship between an American filmmaker and her troubled immigrant subject takes on a darkly controlling hue.",2019-11-28,2019-11-29,2019-12-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/28/movies/my-friend-the-polish-girl-review.html', 'suggested_link_text': 'Read the New York Times Review of My Friend the Polish Girl'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/29/arts/myfriend1/myfriend1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
51,Ximei,,0,Ben Kenigsberg,‘Ximei’ Review: An AIDS Activist Fights Medical Injustice in China,"In taking the time to get to know his subjects, Andy Cohen paints a compelling portrait of those suffering from a public health crisis.",2019-11-28,,2019-12-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/28/movies/ximei-review.html', 'suggested_link_text': 'Read the New York Times Review of Ximei'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/29/arts/29ximei-1/29ximei-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
52,63 Up,,1,Manohla Dargis,"‘63 Up’ Review: Time Keeps on Slippin’, Slippin’, Slippin’","Michael Apted revisits the people who have grown up, and grown older, in this long-running, landmark documentary series.",2019-11-26,2019-11-27,2019-12-26 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/26/movies/63-up-review.html', 'suggested_link_text': 'Read the New York Times Review of 63 Up'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/27/arts/63up1/63up1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
53,Queen & Slim,R,1,A.O. Scott,‘Queen & Slim’ Review: Love on the Run,Daniel Kaluuya and Jodie Turner-Smith star in Melina Matsoukas’s dreamy but intense outlaw romance.,2019-11-26,2019-11-27,2019-12-26 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/26/movies/queen-and-slim-review.html', 'suggested_link_text': 'Read the New York Times Review of Queen & Slim'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/27/arts/26QUEENANDSLIM-copy/26QUEENANDSLIM-copy-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
54,Knives Out,PG-13,0,Manohla Dargis,‘Knives Out’ Review: Murder Most Clever,"In his new movie, Rian Johnson dusts off Agatha Christie with help from Daniel Craig, Jamie Lee Curtis and Don Johnson.",2019-11-26,2019-11-27,2019-12-26 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/26/movies/knives-out-review.html', 'suggested_link_text': 'Read the New York Times Review of Knives Out'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/26/arts/26knivesout1/26knivesout1-mediumThreeByTwo440-v2.jpg', 'height': 140, 'width': 210}"
55,The Two Popes,PG-13,0,A.O. Scott,‘The Two Popes’ Review: Double Act at the Vatican,"Jonathan Pryce (as the future Pope Francis) and Anthony Hopkins (as the outgoing Pope Benedict) star in a study of faith, friendship and power.",2019-11-26,2019-12-20,2019-12-26 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/26/movies/the-two-popes-review.html', 'suggested_link_text': 'Read the New York Times Review of The Two Popes'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/26/arts/26twopopes1/26twopopes1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
56,Varda by Agnès,,1,A.O. Scott,‘Varda by Agnès’ Review: A Final Visit With an Irreplaceable Filmmaker,"In her last film, Agnès Varda sums up a six-decade career.",2019-11-21,2019-11-20,2019-12-21 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/varda-by-agnes-review.html', 'suggested_link_text': 'Read the New York Times Review of Varda by Agnès'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/22/arts/22AGNES-1/22AGNES-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
57,Hala,R,1,Jeannette Catsoulis,"‘Hala’ Review: Girl, Disrupted","Geraldine Viswanathan is astonishingly resonant as a teenager testing the boundaries of faith, tradition and sexuality.",2019-11-21,2019-12-06,2019-11-29 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/hala-review.html', 'suggested_link_text': 'Read the New York Times Review of Hala'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/22/arts/hala1/merlin_164637675_c9e208fa-99b3-4bda-ba60-00f0c7e435b3-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
58,Dark Waters,PG-13,0,Manohla Dargis,‘Dark Waters’ Review: The Killing Fields of West Virginia,"In Todd Haynes’s latest, Mark Ruffalo plays a corporate defense lawyer who switches sides to defend a poisoned community.",2019-11-21,2019-11-22,2019-12-21 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/dark-waters-review.html', 'suggested_link_text': 'Read the New York Times Review of Dark Waters'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/22/arts/00dark-waters-1/00dark-waters-1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
59,"Bikram: Yogi, Guru, Predator",,0,Bilal Qureshi,"‘Bikram: Yogi, Guru, Predator’ Review: The Toxic Man behind Yoga’s Hottest Trend",This unsettling expose about the founder of Bikram yoga is the opposite of a meditative reprieve.,2019-11-21,2019-11-20,2019-11-21 19:10:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/bikram-yogi-guru-predator-review.html', 'suggested_link_text': 'Read the New York Times Review of Bikram: Yogi, Guru, Predator'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/21/arts/21bikram/21bikram-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
60,Frozen II,PG,0,Manohla Dargis,‘Frozen 2’ Review: The Cold Still Never Bothers Them,The sisters and sidekicks from “Frozen” reconvene for another adventure with storms of feeling and a new power ballad.,2019-11-21,2019-11-22,2019-12-21 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/frozen-2-review.html', 'suggested_link_text': 'Read the New York Times Review of Frozen II'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/20/arts/00frozen-1/00frozen-1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
61,A Beautiful Day In The Neighborhood,PG,0,A.O. Scott,‘A Beautiful Day in the Neighborhood’ Review: You Are My Friend,"Tom Hanks plays Mister Rogers, the beloved children’s television host, as he comes to the aid of a suffering magazine writer.",2019-11-21,2019-11-22,2019-12-21 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/a-beautiful-day-in-the-neighborhood-review.html', 'suggested_link_text': 'Read the New York Times Review of A Beautiful Day In The Neighborhood'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/23/arts/20beautiful2/merlin_164621823_5420f47f-8b57-4dfb-88bf-a7d493b96163-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
62,The Courier,R,0,Glenn Kenny,‘The Courier’ Review: Gary Oldman Plays Bad. The Movie Plays Worse.,This action thriller set in a parking garage with a female butt-kicking lead doesn’t even reach the level of watchable novelty.,2019-11-21,2019-11-22,2019-11-21 12:04:03,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/the-courier-review.html', 'suggested_link_text': 'Read the New York Times Review of The Courier'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/21/arts/21courier/merlin_164638359_94134c6a-8225-403d-a88d-c42c0b8942f2-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
63,Mr. Toilet: The World's #2 Man,,0,Ben Kenigsberg,‘Mr. Toilet’ Review: Getting a Handle on the World’s Toilet Shortage,"This profile of Jack Sim, an activist for toilet construction, is a more serious documentary than its title suggests.",2019-11-21,2019-11-08,2019-11-29 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/mr-toilet-the-worlds-number-2-man-review.html', 'suggested_link_text': ""Read the New York Times Review of Mr. Toilet: The World's #2 Man""}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/20/arts/mrtoilet1/mrtoilet1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
64,21 Bridges,R,0,Jeannette Catsoulis,‘21 Bridges’ Review: Catch Us if You Can,"In this sturdy thriller, Chadwick Boseman plays a Manhattan detective on the hunt for two squirrelly cop killers.",2019-11-21,2019-11-22,2019-12-21 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/21-bridges-review.html', 'suggested_link_text': 'Read the New York Times Review of 21 Bridges'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/19/arts/twenty1/twenty1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
65,Shooting the Mafia,,0,Glenn Kenny,‘Shooting the Mafia’ Review: Crime Through a Watchful Lens,This documentary about the Sicilian photographer Letizia Battaglia is short on the whens and the hows of her story.,2019-11-21,2019-11-15,2019-12-06 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/21/movies/shooting-the-mafia-review.html', 'suggested_link_text': 'Read the New York Times Review of Shooting the Mafia'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/22/arts/00shootingthemafiapix/00shootingthemafiapix-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
66,Waves,R,1,Manohla Dargis,‘Waves’ Review: The Shattering Ebb and Flow of Family Life,The writer-director Trey Edward Shults tells the story of a family held together by love and nearly undone by tragedy.,2019-11-14,2019-11-15,2019-12-14 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/14/movies/waves-review.html', 'suggested_link_text': 'Read the New York Times Review of Waves'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/14/arts/14waves1/14waves1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
67,Atlantics,,1,A.O. Scott,‘Atlantics’ Review: Haunted by Ghosts and Injustice in Senegal,Mati Diop’s Cannes prize winner is a potent mix of genres and moods.,2019-11-14,2019-11-29,2019-12-14 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/14/movies/atlantics-review.html', 'suggested_link_text': 'Read the New York Times Review of Atlantics'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/14/arts/14ATLANTICS-1/merlin_164171868_ea0ff558-c936-41c5-9178-c542bd98697e-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
68,Ford v Ferrari,PG-13,1,A.O. Scott,‘Ford v Ferrari’ Review: It’s a Gas,Matt Damon and Christian Bale star in James Mangold’s look back at the golden age of auto racing.,2019-11-14,2019-11-15,2019-12-14 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/14/movies/ford-v-ferrari-review.html', 'suggested_link_text': 'Read the New York Times Review of Ford v Ferrari'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/14/arts/14ford-ferrari1/14ford-ferrari1-mediumThreeByTwo210-v2.jpg', 'height': 140, 'width': 210}"
69,The Hottest August,,1,Glenn Kenny,‘The Hottest August’ Review: Ordinary New Yorkers Facing Extreme Heat,"The director draws on texts from Zadie Smith, Annie Dillard and Karl Marx for narration, but ospreys and a solar eclipse take more of a center stage.",2019-11-14,2019-11-15,2019-11-28 17:44:02,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/14/movies/the-hottest-august-review.html', 'suggested_link_text': 'Read the New York Times Review of The Hottest August'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/15/arts/14hottestaugust/14hottestaugust-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
70,Recorder: The Marion Stokes Project,,1,Glenn Kenny,‘Recorder: The Marion Stokes Project’ Review: A VCR Obsession,Matt Wolf’s documentary shows how one woman captured history by recording television news. The results are compelling.,2019-11-14,2019-11-15,2019-11-29 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/14/movies/recorder-the-marion-stokes-project-review.html', 'suggested_link_text': 'Read the New York Times Review of Recorder: The Marion Stokes Project'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/15/arts/14record/14record-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
71,To Kid or Not to Kid,,0,Jeannette Catsoulis,"‘To Kid or Not to Kid’ Review: Maybe, Baby",Maxine Trump’s deeply personal documentary explores the pros and cons of motherhood with candor and empathy.,2019-11-14,2019-11-15,2019-11-22 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/14/movies/to-kid-or-not-to-kid-review.html', 'suggested_link_text': 'Read the New York Times Review of To Kid or Not to Kid'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/12/arts/tokid1/tokid1-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
72,Ernie & Joe: Crisis Cops,,0,Kristen Yoonsoo Kim,‘Ernie & Joe: Crisis Cops’ Review: Keeping Calm Is Their Secret Weapon,Jenifer McShane’s documentary introduces an empathetic method for policing.,2019-11-14,2019-11-15,2019-11-22 17:44:01,"{'type': 'article', 'url': 'https://www.nytimes.com/2019/11/14/movies/ernie-and-joe-crisis-cops-review.html', 'suggested_link_text': 'Read the New York Times Review of Ernie & Joe: Crisis Cops'}","{'type': 'mediumThreeByTwo210', 'src': 'https://static01.nyt.com/images/2019/11/15/arts/15ERNIEANDJOE/merlin_164172612_ed123d02-c467-4f8d-a182-fcbb896c49af-mediumThreeByTwo210.jpg', 'height': 140, 'width': 210}"
