,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
29,The Aeronauts,2019,PG-13,06 Dec 2019,100 min,"Action, Adventure, Drama",Tom Harper,"Richard Holmes, Tom Harper, Jack Thorne","Felicity Jones, Eddie Redmayne, Himesh Patel","In 1862, pioneering meteorologist James Glaisher (Eddie Redmayne) teams up with daredevil balloon pilot Amelia Rennes (Felicity Jones) to advance human knowledge of the weather and fly higher than anyone in history. While their voyage to the very edge of existence helps the unlikely pair find their place in the world, they face physical and emotional challenges in the thin air, as the ascent becomes a fight for survival.","English, French, Latin","United Kingdom, United States",11 nominations,https://m.media-amazon.com/images/M/MV5BMmJkM2M0OTUtNGI3NC00ZTNiLWI4MDUtMGI5MzM1MmQyNTliXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.6,"31,081",tt6141246,movie,19 Dec 2019,N/A,N/A,N/A,True,
30,Midnight Family,2019,Unrated,06 Mar 2020,81 min,"Documentary, Action, Crime",Luke Lorentzen,Luke Lorentzen,"Juan Ochoa, Fer Ochoa, Josue Ochoa","In Mexico City's wealthiest neighborhoods, the Ochoa family runs a for-profit ambulance, competing with other unlicensed EMTs for patients in need of urgent care. In this cutthroat industry, they struggle to keep their financial needs from compromising the people in their care.",Spanish,Mexico,24 wins & 26 nominations,https://m.media-amazon.com/images/M/MV5BMGYyZTk5MjYtNGY2ZS00NzRhLTgwMWMtZjhmMmQ4OGFkNTNiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.4,"1,698",tt6010976,movie,03 Mar 2020,"$42,310",N/A,N/A,True,
31,A German Youth,2019,N/A,11 Oct 2019,93 min,Documentary,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,[],N/A,N/A,N/A,tt10921806,movie,N/A,N/A,N/A,N/A,True,
32,The Disappearance of My Mother,2019,N/A,06 Dec 2019,94 min,Documentary,Beniamino Barrese,"Beniamino Barrese, Malina DeCarlo","Benedetta Barzini, Beniamino Barrese, Lauren Hutton","Benedetta wants to disappear. An iconic fashion model in the 1960s, she became a muse to Warhol, Dali, Penn and Avedon. As a radical feminist in the 1970s, she fought for the rights and emancipation of women. But at the age of 75, she becomes fed up with all the roles that life has imposed upon her and decides to leave everything and everybody behind, to disappear to a place as far as possible from the world she knows. Hiding behind the camera, her son Beniamino witnesses her journey. Having filmed her since he was a child in spite of all her resistance, he now wants to make a film about her, to keep her close for as long as possible - or, at least, as long as his camera keeps running. The making of the film turns into a battle between mother and son, a stubborn fight to capture the ultimate image of Benedetta - the image of her liberation.","English, Italian",Italy,8 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BMzNkZGE5ZmEtNjFhNC00YTgwLTliNGUtNDJlMTVmZWZlZjExXkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.0,352,tt9358250,movie,04 Feb 2020,"$24,951",N/A,N/A,True,
33,Little Joe,2019,Not Rated,06 Dec 2019,105 min,"Drama, Horror, Mystery",Jessica Hausner,"Jessica Hausner, Géraldine Bajard","Emily Beecham, Ben Whishaw, Kerry Fox","Alice, a single mother, is a dedicated senior plant breeder at a corporation engaged in developing new species. She has engineered a very special crimson flower, remarkable not only for its beauty but also for its therapeutic value: if kept at the ideal temperature, fed properly and spoken to regularly, this plant makes its owner happy. Against company policy, Alice takes one home as a gift for her teenage son, Joe. They christen it 'Little Joe' but as it grows, so too does Alice's suspicion that her new creations may not be as harmless as their nickname suggests.",English,"Austria, United Kingdom, Germany, France",8 wins & 17 nominations,https://m.media-amazon.com/images/M/MV5BODBlOGExYTUtNGIzZi00NjllLTkwYjEtMmVlZDg3MWIzZWZhXkEyXkFqcGdeQXVyNTYyNTY4ODQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,5.9,"6,951",tt9204204,movie,06 Dec 2019,"$23,862",N/A,N/A,True,
34,The Wolf Hour,2019,R,06 Dec 2019,99 min,"Drama, Mystery, Thriller",Alistair Banks Griffin,Alistair Banks Griffin,"Naomi Watts, Jennifer Ehle, Emory Cohen","June was once a known counter-culture figure, but that was a decade ago. She now lives alone in her South Bronx apartment, having all but cut herself off from the outside world. It's the notorious ""Summer of Sam"" and June only has to look out of her window to see the violence escalating with the brutal summer heat. The city is on a knife's edge, a pressure-cooker about to explode into the incendiary 1977 New York blackout riots.","English, Spanish","United States, United Kingdom",3 nominations,https://m.media-amazon.com/images/M/MV5BZjE3ODA0ZjYtNWFiMy00NTgwLTgwYzctYzk4NGJkMDcwOWVkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,4.9,"2,410",tt5342950,movie,10 Mar 2020,N/A,N/A,N/A,True,
35,Daniel Isn't Real,2019,Not Rated,06 Dec 2019,100 min,"Crime, Drama, Fantasy",Adam Egypt Mortimer,"Brian DeLeeuw, Adam Egypt Mortimer","Miles Robbins, Patrick Schwarzenegger, Sasha Lane","When Luke decided to leave his mother's home and face emancipation, he never thought it would be so complicated. His social awkwardness and his diverse traumas will make him seek the aid of an old buddy: his imaginary childhood friend Daniel, who is now a self-confident, manipulative young man. Daniel will start to help Luke, but his intentions will soon prove to be somewhat more sinister.",English,United States,5 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNDFhMGJjMjQtODU0OC00NWQ5LWJhNjctOTZiZjA4NTYyZWQyXkEyXkFqcGdeQXVyMjE4NzUxNDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.1,"7,763",tt8745960,movie,11 Oct 2019,N/A,N/A,N/A,True,
36,A Million Little Pieces,2018,R,06 Dec 2019,113 min,Drama,Sam Taylor-Johnson,"Aaron Taylor-Johnson, Sam Taylor-Johnson, James Frey","Aaron Taylor-Johnson, Billy Bob Thornton, Odessa Young","Chicago, 1993. At his 23 years-old, James Fray is a lost soul stuck in a spiral of auto-destruction due to his addiction to drugs and alcohol. After a night of partying, James accidentally falls off the balcony of the house where he was staying, breaking his nose. When he comes to from his alcohol and drug-fueled high hours later, he finds himself on an airplane headed to Minnesota, to be admitted in Hazelden Foundation, a legendary rehab center for addicts. Reluctant to take any step to address his addictions, in the center he meets other patients in treatment: Leonard, a foul-mouthed former member of the mob; John, a deranged sexual obsessive unable to contain his primary impulses; Roy, a bipolar disorder combined with religious delirium; and finally Miles, a clarinet player and former judge who turns on his roommate. Despite the rules of the center that prevent all contact between men and women, who are treated in different pavilions of the center, James meets Lilly, a beautiful and fragile young girl with a serious problem of addiction and emotional dependence. Watched by the center's staff, supervisor Lincoln and psychologist Joanne, James starts to think about the life he lived and the events of his past at the same time he is visited by his older brother Bob Jr., a man frustrated by his younger brother's addiction, in an attempt to redirect him. While James finds in Leonard a supporter and friend to start his recovery, he and Lilly meet in secret, falling in love each other. However, when their meetings are discovered by Lincoln and Joanne, James finds himself not only fearing by Lilly's life, but at a crossroads where every decision could change his life forever.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDhhMTA3ODYtZGEzZC00MzgwLWEyYzktZjVkMDlkYmRjMTU4XkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.2,"2,529",tt0427543,movie,04 Dec 2019,N/A,N/A,N/A,True,
37,When Lambs Become Lions,2018,N/A,12 Dec 2019,79 min,Documentary,Jon Kasbe,N/A,N/A,"In the Kenyan bush, a small-time ivory dealer fights to stay on top while forces mobilize to destroy his trade. When he turns to his younger cousin, a conflicted wildlife ranger who hasn't been paid in months, they both see a possible lifeline.",English,United States,3 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BZTQ4Y2QxYjctYTU0NC00OTdiLTk0ZDYtYThkMDFhMTFlNjc3XkEyXkFqcGdeQXVyMjQ0NzcxNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.0,192,tt8106572,movie,21 Feb 2020,"$9,337",N/A,N/A,True,
38,The Body Remembers When the World Broke Open,2019,TV-MA,29 Nov 2019,105 min,Drama,"Kathleen Hepburn, Elle-Máijá Tailfeathers","Kathleen Hepburn, Elle-Máijá Tailfeathers","Violet Nelson, Elle-Máijá Tailfeathers, Charlie Hannah","When Áila encounters a young Indigenous woman, barefoot and crying in the rain on the side of a busy street, she soon discovers that this young woman, Rosie, has just escaped a violent assault at the hands of her boyfriend. Áila decides to bring Rosie home with her and over the course of the evening, the two navigate the aftermath of this traumatic event.",English,"Canada, Norway",13 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BYzE0YjRmMzItN2ZiMy00MTMwLTkxNWYtMDVlNzJkYmJmMWMyXkEyXkFqcGdeQXVyNjIxNDMyNjk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,6.9,690,tt8230872,movie,27 Nov 2019,N/A,N/A,N/A,True,
39,Les Misérables,2012,PG-13,25 Dec 2012,158 min,"Drama, Musical, Romance",Tom Hooper,"William Nicholson, Alain Boublil, Claude-Michel Schönberg","Hugh Jackman, Russell Crowe, Anne Hathaway","Jean Valjean, known as Prisoner 24601, is released from prison and breaks parole to create a new life for himself while evading the grip of the persistent Inspector Javert. Set in post-revolutionary France, the story reaches resolution against the background of the June Rebellion.",English,"United Kingdom, United States",Won 3 Oscars. 85 wins & 177 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ4NDI3NDg4M15BMl5BanBnXkFtZTcwMjY5OTI1OA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.6,"319,667",tt1707386,movie,22 Mar 2013,"$148,809,770",N/A,N/A,True,
40,White Snake,2006,N/A,N/A,6 min,"Animation, Short",Yun Ting Ruan,Yun Ting Ruan,N/A,N/A,N/A,China,1 nomination,N/A,[],N/A,N/A,N/A,tt3244810,movie,N/A,N/A,N/A,N/A,True,
41,After Parkland,2019,Unrated,26 Apr 2019,92 min,Documentary,"Jake Lefferman, Emily Taguchi",N/A,"Rebecca Boldrick, Anthony Gonzalez, Victoria Gonzalez","In the aftermath of the February shooting at Marjory Stoneman Douglas High School that left 17 dead, filmmakers Emily Taguchi and Jake Lefferman traveled to Parkland and began filming with students who endured gunfire and the parents who lost their children in the crosshairs. ""After Parkland"" is an intimate chronicle of families as they navigate their way through the unthinkable; reckoning with unexpected loss, journeying through grief, and searching for new meaning.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BOGJjMWNiOGQtNTFjMy00OWUzLWExOGMtZGI1NTVjNDUyMmQ2XkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,5.8,154,tt9099136,movie,N/A,"$30,444",N/A,N/A,True,
42,Melody Makers: Should've Been There,2016,N/A,27 Sep 2019,97 min,"Documentary, Biography, History",Leslie Ann Coles,Leslie Ann Coles,"Steve 'Abbo' Abbot, Pete Agnew, Keith Altham","Melody Maker Magazine's Chief Contributing Photographer(1965-1975), Barrie Wentzell tells the story of the rise and fall of the magazine, which marked the end to a style of rock n' roll journalism that no longer exit's today.",English,"United Kingdom, Canada",7 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BNTFiZTQzOWYtMjg0Yy00MzAyLTlkYzYtZGI2ZWMxNzZlY2M4XkEyXkFqcGdeQXVyMTQ0MzMwNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,50,tt3662950,movie,N/A,N/A,N/A,N/A,True,
43,"Galveston, histoire d'une cavale",2019,N/A,13 Feb 2019,N/A,"Documentary, Short",Jésus Castro,N/A,N/A,N/A,French,France,N/A,N/A,[],N/A,N/A,N/A,tt10480124,movie,N/A,N/A,N/A,N/A,True,
44,Tremors,1990,PG-13,19 Jan 1990,96 min,"Comedy, Horror",Ron Underwood,"S.S. Wilson, Brent Maddock, Ron Underwood","Kevin Bacon, Fred Ward, Finn Carter","A small town gradually becomes aware of a strange creature which picks off people one by one. But what is this creature, and where is it? At the same time, a seismologist is working in the area, she detects _tremors_. The creature lives underground, and can 'pop up' without warning. Trapped in their town, the town-folk have no escape.",English,United States,5 nominations,https://m.media-amazon.com/images/M/MV5BMTEzNjkwMzIyMjZeQTJeQWpwZ15BbWU4MDI2NTU5ODYx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.1,"130,473",tt0100814,movie,29 Nov 2005,"$16,667,084",N/A,N/A,True,
45,My Friend the Polish Girl,2018,N/A,29 Nov 2019,87 min,Drama,"Ewa Banaszkiewicz, Mateusz Dymek","Ewa Banaszkiewicz, Mateusz Dymek","Aneta Piotrowska, Emma Friedman-Cohen, Daniel Barry","A fiction-film told through a female documentarian's lens, as she manipulates the story of an unemployed Polish actress living in London.",English,"United Kingdom, Poland",2 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNTQ2ZGQ2MDctMTc0NS00MjBiLThkYTItNmQ0OGMxNjg3YjE5XkEyXkFqcGdeQXVyMjQzNDg1MjU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}]",N/A,5.6,72,tt6987468,movie,03 Dec 2019,N/A,N/A,N/A,True,
46,Ximei,2019,N/A,03 Sep 2019,98 min,Documentary,"Andy Cohen, Gaylen Ross","Andy Cohen, Gaylen Ross",Liu Ximei,"Ximei is a young peasant woman from rural China's Henan Province who contracted AIDS during the government-sanctioned ""Black Blood Economy."" In the late 1990s, the Chinese government encouraged impoverished villagers to sell their blood plasma for money, literally bleeding people for profit. Blood donors as well as recipients were infected with HIV from contaminated equipment, sparking a full-blown epidemic that affected an estimated 300,000 people, followed by a scandalous cover up. Even as local officials try to terrorize Ximei into silence and close down her halfway house for AIDS victims, she single-handedly fights for these victims to overcome social and legal discrimination and receive proper medication. Her courageous actions and fiery character transform the tragedy of Henan's HIV-infected outcasts into lives of hope and dignity.",Chinese,Switzerland,1 win,https://m.media-amazon.com/images/M/MV5BMjI4OTA5MmUtODQyMS00Mjg0LWE3MzctMTg3ZTk4ZjJkYzk5XkEyXkFqcGdeQXVyNDk5MTM0Mw@@._V1_SX300.jpg,[],N/A,N/A,33,tt9909228,movie,N/A,N/A,N/A,N/A,True,
47,63 Up,2019,Unrated,27 Nov 2019,145 min,Documentary,Michael Apted,N/A,"Nicholas Hitchon, Tony Walker, Lynn Johnson",Director Michael Apted revisits the same group of British-born adults after a 7 year wait. The subjects are interviewed as to the changes that have occurred in their lives during the last seven years.,English,United Kingdom,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BMWJjZDk0MTMtMzI3OS00NGRlLTkwMjMtOTdkNjE0MTFiZTllXkEyXkFqcGdeQXVyNTM0NDYxMDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",N/A,8.2,"1,073",tt8929142,series,,,,,True,1
48,Knives Out,2019,PG-13,27 Nov 2019,130 min,"Comedy, Crime, Drama",Rian Johnson,Rian Johnson,"Daniel Craig, Chris Evans, Ana de Armas","When renowned crime novelist Harlan Thrombey (Christopher Plummer) is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc (Daniel Craig) is mysteriously enlisted to investigate. From Harlan's disfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.","English, Spanish, Hindi",United States,Nominated for 1 Oscar. 52 wins & 112 nominations total,https://m.media-amazon.com/images/M/MV5BMGUwZjliMTAtNzAxZi00MWNiLWE2NzgtZGUxMGQxZjhhNDRiXkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.9,"549,245",tt8946378,movie,12 Jun 2020,"$165,363,234",N/A,N/A,True,
