,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
37,A Boy Called Christmas,2021,PG,24 Nov 2021,106 min,"Adventure, Drama, Family",Gil Kenan,"Ol Parker, Gil Kenan, Matt Haig","Maggie Smith, Isabella O'Sullivan, Joel Fry","An ordinary young boy called Nikolas sets out on an extraordinary adventure into the snowy north in search of his father who is on a quest to discover the fabled village of the elves, Elfhelm. Taking with him a headstrong reindeer called Blitzen and a loyal pet mouse, Nikolas soon meets his destiny in this magical, comic and endearing story that proves nothing is impossible.",English,"United Kingdom, France",N/A,https://m.media-amazon.com/images/M/MV5BZTIxNzM3M2MtM2QyZC00MGM2LTkxNWUtYWQ2OTIyOTIxZTc2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"3,941",tt10187208,movie,N/A,N/A,N/A,N/A,True,
38,A Castle for Christmas,2021,N/A,26 Nov 2021,98 min,"Adventure, Comedy, Family",Mary Lambert,"Kim Beyer-Johnson, Ally Carter, Neal H. Dobrofsky","Cary Elwes, Brooke Shields, Vanessa Grasse","The story follows a famed American author, Sophie, who travels to Scotland and finds herself wanting to buy a castle, but the prickly owner, a Scottish Duke named Myles, is reluctant to sell to a foreigner. Working to find a compromise, the pair constantly butt heads, but along the way they just may find more than they bargained for.",English,"United States, United Kingdom",N/A,https://m.media-amazon.com/images/M/MV5BN2MwOTJhMTMtZGI3My00ZjgzLTk1MjQtNDYyYmQ2NTg5ZDYyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_SX300.jpg,[],N/A,N/A,N/A,tt13070602,movie,N/A,N/A,N/A,N/A,True,
39,Resident Evil: Welcome to Raccoon City,2021,R,24 Nov 2021,107 min,"Action, Horror, Sci-Fi",Johannes Roberts,Johannes Roberts,"Kaya Scodelario, Robbie Amell, Hannah John-Kamen","Once the booming home of pharmaceutical giant Umbrella Corporation, Raccoon City is now a dying Midwestern town. The company's exodus left the city a wasteland with great evil brewing below the surface. When that evil is unleashed, the townspeople are forever changed and a small group of survivors must work together to uncover the truth behind Umbrella and make it through the night.",English,"Germany, Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BNjRmMDUxODctYjg3NC00NDRhLWJhZWItMjg0OTZkMDBjNWUxXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,"2,579",tt6920084,movie,N/A,"$5,525,000",N/A,N/A,True,
40,8-Bit Christmas,2021,PG,24 Nov 2021,97 min,"Comedy, Family",Michael Dowse,Kevin Jakubowski,"Winslow Fegley, Neil Patrick Harris, Steve Zahn","Jake Doyle (Neil Patrick Harris) has come home for Christmas. He tells his daughter the story of how he got a Nintendo Entertainment System on Christmas Day in 1988 and his sister got a ""real"" Cabbage Patch doll. Telling him that video games are bad for kids will not stop young Jake and his friends. How far will they go?",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDFkMDMxN2MtOThlZi00OWExLWFlMGMtYzI3NjhhNzFlODkzXkEyXkFqcGdeQXVyMTM1MTE1NDMx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"7,741",tt11540284,movie,N/A,N/A,N/A,N/A,True,
41,The Humans,2021,R,24 Nov 2021,108 min,Drama,Stephen Karam,Stephen Karam,"Richard Jenkins, Jayne Houdyshell, Amy Schumer","Set inside a pre-war duplex in downtown Manhattan, The Humans follows the course of an evening in which the Blake family gathers to celebrate Thanksgiving. As darkness falls outside the crumbling building, mysterious things start to go bump in the night and family tensions reach a boiling point.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BZDFhNWJjZDQtODgxNC00ZGZmLTkyYzItNTc0ZTVlODZkYjZkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,6.0,"1,192",tt10023286,movie,N/A,N/A,N/A,N/A,True,
42,Encanto,2021,PG,24 Nov 2021,99 min,"Animation, Adventure, Comedy","Jared Bush, Byron Howard, Charise Castro Smith","Charise Castro Smith, Jared Bush, Byron Howard","Stephanie Beatriz, María Cecilia Botero, John Leguizamo","Encanto tells the tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family with a unique gift from super strength to the power to heal-every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.","English, Spanish",United States,N/A,https://m.media-amazon.com/images/M/MV5BNjE5NzA4ZDctOTJkZi00NzM0LTkwOTYtMDI4MmNkMzIxODhkXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,"1,509",tt2953050,movie,N/A,"$7,500,000",Disney,N/A,True,
43,Boiling Point,2021,R,29 Dec 2021,92 min,"Drama, Thriller",Philip Barantini,"Philip Barantini, James Cummings","Stephen Graham, Vinette Robinson, Alice Feetham",Enter the relentless pressure of a restaurant kitchen as a head chef wrangles his team on the busiest day of the year.,English,United Kingdom,3 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BOGU0MzMxODUtMzdlZi00MDE2LWJmZjMtN2ViYjM0NDAwYWQ0XkEyXkFqcGdeQXVyMTA2MzI5Nzk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,713,tt11127680,movie,N/A,N/A,N/A,N/A,True,
44,House of Gucci,2021,R,24 Nov 2021,157 min,"Crime, Drama, Thriller",Ridley Scott,"Becky Johnston, Roberto Bentivegna, Sara Gay Forden","Salma Hayek, Jared Leto, Adam Driver","House of Gucci is inspired by the family empire behind the Italian fashion house of Gucci. When Patrizia Reggiani (Lady Gaga), an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel the family legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately...murder.",English,"Canada, United States",N/A,https://m.media-amazon.com/images/M/MV5BZThjMTA5YjgtZmViZi00YjY0LTk5MzQtMjUwMGEzZGVlYzFjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11214590,movie,N/A,N/A,N/A,N/A,True,
45,King Richard,2021,PG-13,19 Nov 2021,144 min,"Biography, Drama, Sport",Reinaldo Marcus Green,Zach Baylin,"Will Smith, Aunjanue Ellis, Jon Bernthal","Richard Williams is determined to write his two daughters, Venus and Serena, into the history books. Training on tennis courts in Compton, Richard shapes the girls' adamant commitment and intense intuition. Together, the Williams family defies the odds.",English,United States,5 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BYTcyNmY4ZGEtYmE4Zi00ZDViLTlmYzMtMmQ4ZTM4OWNmZjQxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.3,"11,830",tt9620288,movie,N/A,"$6,652,531",N/A,N/A,True,
46,The First Wave,2021,R,26 Nov 2021,93 min,"Documentary, History",Matthew Heineman,N/A,Nathalie Douge,"With exclusive access inside one of New York's hardest hit hospital systems during the terrifying first four months of the pandemic, Oscar®-nominated and Emmy® Award-winning director Matthew Heineman's THE FIRST WAVE spotlights the everyday heroes at the epicenter of COVID-19 as they come together to fight one of the greatest threats the world has ever encountered. Leaving a devastating trail of death and despair, this once-in-a-century pandemic changed the very fabric of our daily lives and exposed long-standing inequities in our society. Employing his signature approach of character-driven cinema vérité, Heineman embeds with a group of doctors, nurses and patients on the frontlines as they all desperately try to navigate the crisis. With each distinct storyline serving as a microcosm through which we can view the emotional and societal impacts of the pandemic, THE FIRST WAVE is a testament to the strength of the human spirit.",English,United States,4 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BZjdjYjkxYjQtYTliYS00NTVhLTgwMTgtMmUyNTE1YjcxNzkwXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,186,tt13391444,movie,N/A,"$62,376",N/A,N/A,True,
47,Bad Luck Banging or Loony Porn,2021,Unrated,13 May 2021,106 min,"Comedy, Drama",Radu Jude,Radu Jude,"Katia Pascariu, Claudia Ieremia, Olimpia Malai","Emi, a school teacher, finds her career and reputation under threat after a personal sex tape is leaked on the Internet. Forced to meet the parents demanding her dismissal, Emi refuses to surrender to their pressure. Radu Jude (Aferim!) delivers an incendiary mix of unconventional form, irreverent humor and scathing commentary on hypocrisy and prejudice in our societies.","Romanian, English, Czech, French, Russian","Romania, Luxembourg, Czech Republic, Croatia, Switzerland, United Kingdom",3 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BNzMwZTRmODQtNTcwMC00ZTU2LTgyODMtNWIxOGMzZGVkZDIxXkEyXkFqcGdeQXVyMjQxNjA1MzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.7,"3,335",tt14033502,movie,N/A,"$19,696",N/A,N/A,True,
48,Jagged,2021,N/A,18 Nov 2021,99 min,"Documentary, Music",Alison Klayman,N/A,"Alanis Morissette, Taylor Hawkins, Shirley Manson",Documentary centers on the life and work of Canadian singer-songwriter Alanis Morissette while making her breakout album 'Jagged Little Pill',English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNDBhMzU4NGItMzYzZC00YjJlLThkODAtMGYwN2I2ZjBiMmI1XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,[],N/A,N/A,41,tt14911244,movie,N/A,N/A,N/A,N/A,True,
49,Kurt Vonnegut: Unstuck in Time,2021,Not Rated,19 Nov 2021,127 min,Documentary,"Robert B. Weide, Don Argott",Robert B. Weide,"Jerome Klinkowitz, Sidney Offit, Morley Safer","Recounting the extraordinary life of author Kurt Vonnegut, and the 25-year friendship with the filmmaker who set out to document it.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjRlYjBkYTItZmI3Yi00NGM2LWI2YjUtOWY2N2ExZjU5OWY5XkEyXkFqcGdeQXVyNjk5MDg4Mzk@._V1_SX300.jpg,[],N/A,N/A,N/A,tt1461238,movie,N/A,N/A,N/A,N/A,True,
50,Ghostbusters: Afterlife,2021,PG-13,19 Nov 2021,124 min,"Adventure, Comedy, Fantasy",Jason Reitman,"Gil Kenan, Jason Reitman, Dan Aykroyd","Carrie Coon, Paul Rudd, Finn Wolfhard","When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",English,"United States, Canada",1 nomination,https://m.media-amazon.com/images/M/MV5BMmZiMjdlN2UtYzdiZS00YjgxLTgyZGMtYzE4ZGU5NTlkNjhhXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.6,"42,333",tt4513678,movie,N/A,"$112,004,281",N/A,N/A,True,
51,C'mon C'mon,2021,R,26 Nov 2021,109 min,Drama,Mike Mills,Mike Mills,"Joaquin Phoenix, Gaby Hoffmann, Woody Norman","When his sister asks him to look after her son, a radio journalist embarks on a cross-country trip with his energetic nephew to show him life away from Los Angeles.",English,United States,5 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMzkwZWJhOTUtZTJkMC00OWQ5LTljZDctYzgxNWFiYjEyZjZiXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,8.1,"1,943",tt10986222,movie,N/A,"$1,138,825",N/A,N/A,True,
52,The Princess Switch 3: Romancing the Star,2021,TV-PG,18 Nov 2021,106 min,"Comedy, Drama, Family",Mike Rohl,Robin Bernheim,"Vanessa Hudgens, Nick Sagar, Remy Hii","When a priceless relic is stolen, Queen Margaret and Princess Stacy enlist the help of Margaret's cousin Fiona teams with a man from her past to retrieve it, with romance and resulting in a very unexpected switch.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNTRhYzQ1MTEtYjRhZS00NmJkLWE5NzMtNWQ2YzlmMzlmNDI5XkEyXkFqcGdeQXVyNjEwMDM4NTQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt14731142,movie,N/A,N/A,N/A,N/A,True,
53,India Sweets and Spices,2021,PG-13,12 Jun 2021,101 min,Comedy,Geeta Malik,Geeta Malik,"Sophia Ali, Manisha Koirala, Rish Shah","When college freshman Alia returns home for the summer, she discovers secrets and lies in her parents' past that make her question everything she thought she knew about her family.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BODNiM2UzYzgtY2Q3Mi00NjQ5LWJhMWItOTU0MWQ3Mjg3Y2MzXkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,122,tt9896876,movie,N/A,"$269,143",N/A,N/A,True,
54,Zeros and Ones,2021,R,19 Nov 2021,85 min,"Action, Adventure, Drama",Abel Ferrara,Abel Ferrara,"Ethan Hawke, Valerio Mastandrea, Cristina Chiriac","JJ is a soldier who's been tasked with preventing an imminent terrorist threat to the Vatican. While he's in Rome, though, he is also eager on finding his anarchist brother, a political prisoner who may or may not already be dead. In addition there's an obvious race against time and plenty of enemies.","English, Italian","Germany, United States, United Kingdom, Italy",1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BMjIzZDMxZjctN2EzOS00YmM3LTg0MTktMTEyY2Q3MTAxMzFlXkEyXkFqcGdeQXVyMTM1NDI1MjUy._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.3/10'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,3.3,962,tt13432484,movie,N/A,N/A,N/A,N/A,True,
55,"tick, tick...Boom!",2021,PG-13,19 Nov 2021,115 min,"Biography, Drama, Musical",Lin-Manuel Miranda,"Steven Levenson, Jonathan Larson","Andrew Garfield, Alexandra Shipp, Robin de Jesus","The film follows Jon (Andrew Garfield), a young theater composer who's waiting tables at a New York City diner in 1990 while writing what he hopes will be the next great American musical. Days before he's due to showcase his work in a make-or-break performance, Jon is feeling the pressure from everywhere: from his girlfriend Susan, who dreams of an artistic life beyond New York City; from his friend Michael, who has moved on from his dream to a life of financial security; amidst an artistic community being ravaged by the AIDS epidemic. With the clock ticking, Jon is at a crossroads and faces the question everyone must reckon with: What are we meant to do with the time we have?",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BZmMyMmE0M2UtN2E2MC00YzVmLTkwODgtOTVhYjVlOTBhY2RjXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,"5,355",tt8721424,movie,N/A,N/A,N/A,N/A,True,
56,Procession,2021,R,19 Nov 2021,118 min,Documentary,Robert Greene,N/A,"Joe Eldred, Mike Foreman, Ed Gavagan","Six midwestern men all survivors of childhood sexual assault at the hands of Catholic priests and clergy come together to direct a drama therapy-inspired experiment designed to collectively work through their trauma. As part of a radically collaborative filmmaking process, they create fictional scenes based on memories, dreams and experiences, meant to explore the church rituals, culture and hierarchies that enabled silence around their abuse. In the face of a failed legal system, we watch these men reclaim the spaces that allowed their assault, revealing the possibility for catharsis and redemption through a new-found fraternity.",English,United States,2 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BNzJmZmIxNWEtM2YwZC00Y2JiLWFhYTQtOTFiMzBlODAzZjdlXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,[],N/A,N/A,31,tt14300912,movie,N/A,N/A,N/A,N/A,True,
57,Black Friday,2021,N/A,19 Nov 2021,84 min,"Comedy, Horror",Casey Tebo,Andy Greskoviak,"Devon Sawa, Ivana Baquero, Ryan Lee","On Thanksgiving night, a group of disgruntled toy store employees begrudgingly arrive for work to open the store at midnight for the busiest shopping day of the year. Meanwhile, an alien parasite crashes to Earth in a meteor. This group of misfits led by store manager Jonathan and longtime employee Ken soon find themselves battling against hordes of holiday shoppers who have been turned into monstrous creatures hellbent on a murderous rampage on Black Friday.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2IyYjI3NTItYjcyNC00ZjE2LTk1ZDMtMTc1YTI2MGIwMDQ2XkEyXkFqcGdeQXVyODY5NzkyMjA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,"1,474",tt11649338,movie,N/A,N/A,N/A,N/A,True,
58,Prayers for the Stolen,2021,R,17 Nov 2021,110 min,Drama,Tatiana Huezo,"Jennifer Clement, Tatiana Huezo","Mayra Batalla, Norma Pablo, Memo Villegas",Life in a town at war seen through the eyes of three young girls on the path to adolescence.,Spanish,"Mexico, Germany, Brazil, Qatar, Argentina, Switzerland, United States",10 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BYjFhNTQwMzMtNDIyZi00ZTRhLTgyYTQtMjlmOTc5MGU4NTI3XkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,651,tt10366574,movie,N/A,N/A,N/A,N/A,True,
59,Aulcie,2020,N/A,16 Jan 2020,75 min,"Documentary, Sport",Dani Menkin,Dani Menkin,"Aulcie Perry, Tami Ben-Ami, Shmuel Mahrovsky","Aulcie tells the inspiring story of Aulcie Perry, a basketball legend who led Maccabi Tel Aviv to an upset win in the European Championship. During the summer of 1976, Aulcie Perry was spotted by a scout for Maccabi Tel Aviv while playing at the Rucker courts in Harlem and was quickly signed to play for their fledgling team. The Israeli players immediately responded to Aulcie's leadership and that year they had what one Sports Illustrated writer described as ""the most extraordinary season in its remarkable history"" and what Perry later called ""the best nine months of my life."" In 1977, Perry helped the team to its first European Championship, a prize they took four years later again under his leadership. After the season, to the surprise of many, Aulcie Perry converted to Judaism, adopted the Hebrew name Elisha Ben Avraham, and became an Israeli citizen. This inspiring film tells the story of this remarkable athlete who captured the spirit of a nation, triumphant and victorious against all odds, and put Israel on the map.","English, Hebrew","United States, Israel",1 nomination,https://m.media-amazon.com/images/M/MV5BOTc1ZDg1MGUtMDZlZS00ZDM0LTgzYTItOWFhYzlhNjI2Mjc1XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",N/A,8.3,13,tt9747800,movie,N/A,N/A,N/A,N/A,True,
60,A Choice of Weapons: Inspired by Gordon Parks,2021,N/A,15 Nov 2021,89 min,Documentary,John Maggio,N/A,"Kareem Abdul-Jabbar, Jelani Cobb, Anderson Cooper","Follows Gordon Parks' stellar career from staff photographer for LIFE magazine, through his artistic development photographing everyday Americans, through his evolution as a novelist and groundbreaking filmmaker.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTM3ZGQzNDQtODYzZS00NzhlLWE2NzEtNmViZTJjMzBkYzcwXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg,[],N/A,N/A,11,tt14495394,movie,N/A,N/A,N/A,N/A,True,
